Java HotSpot(TM) 64-Bit Server VM (25.231-b11) for windows-amd64 JRE (1.8.0_231-b11), built on Oct  5 2019 03:11:30 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16718268k(8630500k free), swap 19924264k(4662884k free)
CommandLine flags: -XX:InitialHeapSize=4294967296 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:-UseAdaptiveSizePolicy -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2022-01-17T02:06:46.561+0800: 6.679: [GC (Allocation Failure) [PSYoungGen: 1223165K->174586K(1223168K)] 2388978K->1471341K(4019712K), 0.0317230 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:46.684+0800: 6.803: [GC (Allocation Failure) [PSYoungGen: 1223162K->174590K(1223168K)] 2519917K->1597064K(4019712K), 0.0319931 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:46.811+0800: 6.929: [GC (Allocation Failure) [PSYoungGen: 1223166K->174591K(1223168K)] 2645640K->1725080K(4019712K), 0.0321580 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:46.935+0800: 7.053: [GC (Allocation Failure) [PSYoungGen: 1223167K->174583K(1223168K)] 2773656K->1853751K(4019712K), 0.0320802 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:47.057+0800: 7.175: [GC (Allocation Failure) [PSYoungGen: 1223159K->174587K(1223168K)] 2902327K->1984668K(4019712K), 0.0323813 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:47.181+0800: 7.299: [GC (Allocation Failure) [PSYoungGen: 1223163K->174588K(1223168K)] 3033244K->2121512K(4019712K), 0.0334071 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:47.307+0800: 7.425: [GC (Allocation Failure) [PSYoungGen: 1223164K->174582K(1223168K)] 3170088K->2247822K(4019712K), 0.0326197 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:47.428+0800: 7.547: [GC (Allocation Failure) [PSYoungGen: 1223158K->174576K(1223168K)] 3296398K->2380207K(4019712K), 0.0330317 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:47.554+0800: 7.672: [GC (Allocation Failure) [PSYoungGen: 1223152K->174589K(1223168K)] 3428783K->2499527K(4019712K), 0.0320179 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:47.680+0800: 7.798: [GC (Allocation Failure) [PSYoungGen: 1223165K->174591K(1223168K)] 3548103K->2622047K(4019712K), 0.0329175 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:47.804+0800: 7.923: [GC (Allocation Failure) [PSYoungGen: 1223167K->174584K(1223168K)] 3670623K->2750051K(4019712K), 0.0331730 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:47.929+0800: 8.048: [GC (Allocation Failure) [PSYoungGen: 1223160K->174590K(1223168K)] 3798627K->2883749K(4019712K), 0.0341024 secs] [Times: user=0.44 sys=0.02, real=0.03 secs] 
2022-01-17T02:06:47.963+0800: 8.082: [Full GC (Ergonomics) [PSYoungGen: 174590K->0K(1223168K)] [ParOldGen: 2709159K->384697K(2796544K)] 2883749K->384697K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0461772 secs] [Times: user=0.33 sys=0.00, real=0.05 secs] 
2022-01-17T02:06:48.105+0800: 8.223: [GC (Allocation Failure) [PSYoungGen: 1048576K->174591K(1223168K)] 1433273K->625334K(4019712K), 0.0247483 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:48.224+0800: 8.343: [GC (Allocation Failure) [PSYoungGen: 1223167K->174586K(1223168K)] 1673910K->753907K(4019712K), 0.0310131 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:48.348+0800: 8.467: [GC (Allocation Failure) [PSYoungGen: 1223162K->174576K(1223168K)] 1802483K->879882K(4019712K), 0.0307470 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:48.472+0800: 8.591: [GC (Allocation Failure) [PSYoungGen: 1223152K->174589K(1223168K)] 1928458K->1009603K(4019712K), 0.0315989 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:48.598+0800: 8.716: [GC (Allocation Failure) [PSYoungGen: 1223165K->174576K(1223168K)] 2058179K->1140343K(4019712K), 0.0319629 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:48.722+0800: 8.841: [GC (Allocation Failure) [PSYoungGen: 1223152K->174577K(1223168K)] 2188919K->1269671K(4019712K), 0.0312854 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:48.846+0800: 8.964: [GC (Allocation Failure) [PSYoungGen: 1223153K->174584K(1223168K)] 2318247K->1414244K(4019712K), 0.0330801 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:48.975+0800: 9.093: [GC (Allocation Failure) [PSYoungGen: 1223160K->174577K(1223168K)] 2462820K->1536295K(4019712K), 0.0311826 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:49.100+0800: 9.218: [GC (Allocation Failure) [PSYoungGen: 1223153K->174583K(1223168K)] 2584871K->1680125K(4019712K), 0.0333663 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:49.227+0800: 9.345: [GC (Allocation Failure) [PSYoungGen: 1223159K->174580K(1223168K)] 2728701K->1799700K(4019712K), 0.0312784 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:49.350+0800: 9.468: [GC (Allocation Failure) [PSYoungGen: 1223156K->174591K(1223168K)] 2848276K->1924252K(4019712K), 0.0322502 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:49.473+0800: 9.592: [GC (Allocation Failure) [PSYoungGen: 1223167K->174591K(1223168K)] 2972828K->2062398K(4019712K), 0.0328557 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:49.598+0800: 9.716: [GC (Allocation Failure) [PSYoungGen: 1223167K->174587K(1223168K)] 3110974K->2184366K(4019712K), 0.0321980 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:49.721+0800: 9.839: [GC (Allocation Failure) [PSYoungGen: 1223163K->174588K(1223168K)] 3232942K->2305595K(4019712K), 0.0317966 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:49.843+0800: 9.962: [GC (Allocation Failure) [PSYoungGen: 1223164K->174579K(1223168K)] 3354171K->2435437K(4019712K), 0.0328610 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:49.969+0800: 10.087: [GC (Allocation Failure) [PSYoungGen: 1223155K->174591K(1223168K)] 3484013K->2567683K(4019712K), 0.0335339 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:50.093+0800: 10.212: [GC (Allocation Failure) [PSYoungGen: 1223167K->174591K(1223168K)] 3616259K->2690857K(4019712K), 0.0326360 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:50.218+0800: 10.336: [GC (Allocation Failure) [PSYoungGen: 1223167K->174590K(1223168K)] 3739433K->2824714K(4019712K), 0.0330139 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:50.251+0800: 10.369: [Full GC (Ergonomics) [PSYoungGen: 174590K->0K(1223168K)] [ParOldGen: 2650123K->385235K(2796544K)] 2824714K->385235K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0463983 secs] [Times: user=0.47 sys=0.00, real=0.05 secs] 
